,descricao,Fraude
1538,"



Olá,

Você está recebendo anexa a sua conta Vivo Móvel Conforme Vencimento.
	
Confira abaixo a data de renovação da franquia do seu plano de acordo com o vencimento da conta Vivo Móvel.
Observe que as datas de renovação e vencimento da conta são diferentes.
	
Acesse o Meu Vivo Móvel. Lá, você pode:
	
	
Cadastre a sua conta em Débito Automático e ganhe
1GB de internet todo mês! 	
	
A sua conta Digital Vivo Móvel é enviada somente através do endereço eletrônico contadigitalvivo@vivo.com.br.
	Para visualizar a conta anexa é necessário ter o programa Adobe Acrobat Reader instalado em seu computador. Caso não tenha, clique aqui e faça o download gratuito.
Para cancelar a sua Conta Digital, clique aqui.
		
Importante: esta é uma mensagem automática e não deve ser respondida. Para enviar a sua sugestão ou solicitação para a Vivo, por favor, acesse vivo.com.br/atendimento. Política de Segurança: a Vivo nunca envia arquivos executáveis ou solicitação de dados pessoais. Para sua segurança, mantenha atualizado o antivírus do seu computador.",1
1539,"


Olá,
Sua fatura SKY do mês de Outubro, com vencimento em 05/11/20, está anexa.

Evite multa por atraso realizando o pagamento em dia.


Valor da fatura:

R$ 398,50


Vencimento:
05/11/2020


Ver Fatura Detalhada


Caso você queira receber a fatura por outro meio, acesse faturasky.com.",1
1540,"


Olá,
Sua fatura SKY do mês de Setembro, com vencimento em 29/10/20, está anexa.

Evite multa por atraso realizando o pagamento em dia.


Valor da fatura:

R$ 398,50


Vencimento:
29/10/2020",1
1541,"


NF-e ""Autorizada"" - (Nota Fiscal Eletronica)
NAO RESPONDER ESTE E-MAIL
 

Esta mensagem refere-se a Nota Fiscal Eletronica No. <codigo> serie 0, faturada em 10/28/2020 04:26:04 pm
 
Emitida em 10/28/2020 04:26:04 pm por:
Apple Computer Brasil Ltda.
CNPJ: <cnpj>
Fone: <telefone>

Segue abaixo os acessos contendo os dados acima relacionados:

DANFE <codigo>: Download do DANFE
XML <codigo>: Download do XML
 
Esse é um e-mail automatico. Não é necessário responde-lo.
  
Atenção: Caso o seu pedido contenha mais produtos com entregas separadas que nao constam nesta NF-e, aguarde o envio posterior da mesma.",1
1542,"



     
     	 	 
     	
    globomail
    	 
     	 	 
     	


    Atualize seus dados de pagamento


    Ha um problema com os dados de pagamento atuais.
    Tentaremos novamente, mas recomendamos que voce
    atualize essas informacoes.


    ATUALIZE SUA CONTA AGORA


    Duvidas? Estamos sempre prontos para ajudar.

    	 
     	Globo.com Â© Copyright 2000-2020 Globo Comunicacao S.A.",1
1543,"


Olá,

Segue anexo copia do processo judicial em aberto. Ref. <codigo>",1
1544,"



Prezado(a),

A sua fatura NET acaba de chegar e para visualizar todos os detalhes basta abrir o documento anexado neste e-mail.

Segue abaixo um resumo com as principais informações. E fique tranquilo, o seu pagamento em débito automático já está agendado.

Data de vencimento: 05/11/2020
Valor: 394,93
Contrato: <numero>
E para facilitar ainda mais o seu dia a dia, acesse sempre que
quiser assuntos financeiros, técnicos e sobre seus produtos na
Minha NET.

Mantenha seu cadastro sempre atualizado na Minha NET, para garantir o recebimento de sua fatura por e-mail.
	FACILITE AINDA MAIS O SEU DIA A DIA, CONHEÇA A MINHA NET.",1
1545,"


Evite o bloqueio do seu serviço. Informamos que o pagamento da sua fatura ainda não consta no nosso sistema.

Se o seu sinal já está bloqueado, realize o pagamento desta fatura, e seu sinal será reabilitado em até 24h.

E para sua comodidade anexamos o PDF da 2ª via de sua fatura.

 

Data de vencimento: 22/10/2020
Valor: 215,99
Email: <email>
Código de barras: <codigo>


Utilize o código de barras acima, ou baixe o PDF para efetuar o pagamento da fatura em caixas eletrônicos, Internet Banking ou pelo atendimento telefônico do seu banco.",1
1546,"





Evite o bloqueio do seu serviço. Informamos que o pagamento da sua fatura ainda não consta no nosso sistema.

Se o seu sinal já está bloqueado, realize o pagamento desta fatura, e seu sinal será reabilitado em até 24h.

E para sua comodidade anexamos o PDF da 2ª via de sua fatura.

 

Data de vencimento: 03/11/2020
Valor: 239,99
Email:<email>
Código de barras: <numero>
 

Utilize o código de barras acima, ou baixe o PDF para efetuar o pagamento da fatura em caixas eletrônicos, Internet Banking ou pelo atendimento telefônico do seu banco.",1
1547,"



NF-e ""Autorizada"" - (Nota Fiscal Eletrônica)
NÃO RESPONDER ESTE E-MAIL
 

Esta mensagem refere-se a Nota Fiscal Eletronica <...>
 
Emitida em <data> por:
Apple Computer Brasil Ltda.
CNPJ: <cnpj>
Fone: <fone>

Segue abaixo os acessos contendo os dados acima relacionados:

DANFE <danfe>: Download do DANFE
XML <xml>: Download do XML
 
Esse é um e-mail automatico. Não é necessário responde-lo.
  
Atenção: Caso o seu pedido contenha mais produtos com entregas separadas que não constam nesta NF-e, aguarde o envio posterior da mesma.",1
1548,"


Olá,

Você está recebendo anexa a sua conta Vivo Móvel com vencimento em <data>.
Renovação da franquia
Confira abaixo a data de renovação da franquia do seu plano de acordo com o vencimento da conta Vivo Móvel:
IMPORTANTE: Observe que as datas de vencimento da conta e de renovação da franquia são diferentes.",1
1549,"


Esta mensagem refere-se à Nota Fiscal Eletrônica de Serviços No. <numero>emitida pelo prestador de serviços:

Razão Social: <razaosocial>
CCM: <ccm>
CPF: <cpf>

Para visualizá-la acesse o link a seguir:
https://nfe.etransparencia.com.br/sp.taubate/nfe/stubimprimenfe.aspx?<codigo>

Caso não consiga visualizar, copie o link e abra em um dos navegadores
recomendados (Chrome, Firefox) nos Sistemas Operacionais (Windows 7 ou posterior)

Alternativamente, acesse o portal https://nfe.etransparencia.com.br/sp.taubate/nfe/principal.aspx e
verifique a autenticidade desta NF-e informando os dados a seguir:
CPF do Prestador: <cpf>
Número da NF-e: <numero>
Primeiro Código de Verificação: <codigo>
Segundo Código de Verificação: <codigo>
Este e-mail foi enviado automaticamente pelo sistema da Nota Fiscal de Serviços Eletrônica.
Favor não responder. Para maiores informações, entre em contato com a prefeitura.

Prefeitura Municipal de Taubaté
http://www.taubate.sp.gov.br",1
1550,"


Evite o bloqueio do seu serviço. Informamos que o pagamento da sua fatura ainda não consta no nosso sistema.

Se o seu sinal já está bloqueado, realize o pagamento desta fatura, e seu sinal será reabilitado em até 24h.",1
1551,"


 

Prezado (a) Cliente,

Visando a efetiva manutenção de seu acordo com a Avon, segue o boleto para pagamento na data acertada.

Para sua segurança, antes de efetuar o pagamento, verifique se seus dados estão corretos: NOME E CPF. Confira também se o valor do boleto está de acordo com sua negociação.

Até a data de vencimento, esse boleto pode ser pago na rede bancária, casas lotéricas, internet e em mercados habilitados.

Seja pontual. Efetue o pagamento até a data do vencimento e aproveite as vantagens concedidas na negociação da dívida. A pontualidade é essencial para a manutenção das condições do acordo.

Se preferir entre em contato conosco ligando para Capitais <removido>.

Caso já tenha efetuado pagamento, favor desconsiderar esse e-mail.",1
1552,"


Olá,

Você está recebendo anexa a sua conta Vivo Móvel com vencimento em <data>.",1
1553,"


    Nubank
	

Prezado(a) Cliente, resgate agora mesmo seus pontos:

	
	Pontos Rewards Acumulados : 93.000 Mil
	

Resgate seus pontos no link abaixo:

https://www.nubank.com.br/rewards/pontos/",1
1554,"


Querida 

Nosso serviço de Segurança de Webmail descobriu irregularidades nas tentativas de login na sua conta de e-mail a partir da localização do IP (<IP>). e também foi usado para enviar mensagens de spam contra nossa política. Por motivos de segurança, encerraremos esta Conta, a menos que você clique no link abaixo para validar novamente sua caixa de correio para verificação de nome de usuário e senha.

Clique aqui

Recomendamos veementemente que você não compartilhe sua senha com ninguém para fins de segurança de e-mail.

Copyright © 2005-2020 Webmail Admin, Inc. Todos os direitos reservados",1
1555,"


Olá,

Você está recebendo anexa a sua conta Vivo Móvel Conforme Vencimento.
	
Confira abaixo a data de renovação da franquia do seu plano de acordo com o vencimento da conta Vivo Móvel.
Observe que as datas de renovação e vencimento da conta são diferentes.",1
1556,"



Relações de Segurança

Prezado Cliente,

O Banco do Brasil informa que ainda não recebeu o recadastro de sua conta.
Para continuar utilizando os serviços como Internet Banking, Cartão Múltiplo (Débito e Crédito), Telefone e Caixas eletrônicos,
é necessário realizar o procedimento para que não haja dessincronização de sua conta com nossos banco de dados.
Este procedimento deve ser efetuado até o dia <DATA>, é seguro, rápido e fácil, basta clicar no caminho abaixo para iniciar.

Caso seus serviços sejam bloqueados será necessário
sua presença em uma agência do Banco para a regularização.

INICIAR REGULARIZAÇÃO


Número do Controle: <CÓDIGO>",1
1557,"


Vivo 	Informacao importante
sobre a sua conta


Codigo do cliente: <código>

Ola, <nome-do-usuario>

Sua conta Vivo Fixo Chegou.
Conta
Vencimento 	Valor
13/10/2020 	R$ 169,99
	
	
Valor Total 	R$ 169,99
Clique no link abaixo para ver e imprimir a(s) conta(s), que pode(m) ser paga(s) em qualquer agencia bancaria, internet banking, Casas Lotericas ou agentes credenciados.
Clique aqui para imprimir sua Fatura
Para informacoes sobre duvida, acesse http://www.vivoregularizafacil.com.br ou ligue para a Central de Atendimento de CobranaÂ§a 0800 784 1515, de Segunda a Sabado, das 8hs a s 22hs, exceto em feriados nacionais.
Caso ja tenha realizado o pagamento, por favor, desconsidere esse aviso.

Obrigado,
Vivo
Para saber qual a loja Vivo mais perto de voce, ligue 102 ou acesse vivo.com.br. Servico de Atendimento ao Consumidor (SAC): 103 15 e 142 para pessoas com deficiencia de fala/audicao. Central de Relacionamento Empresarial: 0800 602 5488
TelefaÂ´nica 	Viva Tudo
Voce esta recebendo este e-mail por estar cadastrado na lista Portal Vivo.
DESCADASTRO SEGURO",1
1558,"


Bradesco
 	 
 	 	 
 	
 	
Mensagem automatica e segura para visualiza-la clique em mostrar conteudo logo acima. 
 	
Prezado(a) Cliente Bradesco,


Informamos, que o seu dispositivo bradesco encontra-se expirado.

E por medidas de segurança deve ser reativado, e assim não ocorrendo sua conta sofrerá
um bloqueio automatico em nossos canais de auto-atendimento Bradesco.

Caso a reativação não seja realizada, sera cobrado o valor de R$ XXX,XX referente ao
envio de um novo DISPOSITIVO DE SEGURANÇA, você pode optar por um novo dispositivo Bradesco Diretamente
na sua Agencia.


Atenção: Clique abaixo e confirme ja a atualização do seu ID Bradesco.

ATIVAR o dispositivo Bradesco

Caso o link acima de reativação não funcione clique aqui.


Agradecemos a sua compreensão - Gerente Bruno Costa Dutra - Linha de Segurança
Atendimento Bradesco: Capital e Regioes Metropolitanas: 4004-3535 ou 4004-1199
Demais Localidades: 0800 702 3535

 Banco Bradesco ( Brasil ) S.A.
Instituicao Financeira autorizada a funcionar pelo Banco Central do Brasil.

 	 
  
 Banco Bradesco (Brasil) S.A.",1
1559,"


		

 
Prezado(a),

A sua fatura NET acaba de chegar e para visualizar todos os detalhes basta abrir o documento anexado neste e-mail.

Segue abaixo um resumo com as principais informações. E fique tranquilo, o seu pagamento em débito automático já está agendado.

 

Data de vencimento: <DATA>
Valor: <VALOR_MONETÁRIO>
Contrato: <NÚMERO>

E para facilitar ainda mais o seu dia a dia, acesse sempre que
quiser assuntos financeiros, técnicos e sobre seus produtos na
Minha NET.

Mantenha seu cadastro sempre atualizado na Minha NET, para garantir o recebimento de sua fatura por e-mail.

© 2020 Claro. Todos os direitos reservados.

<CÓDIGO>",1
1560,"


Caro usuário valioso,   

Sua conta foi colocada na lista negra devido a subsequente 
falha de verificação em sua conta.

VERIFIQUE SUA CONTA AGORA

Ou perca o acesso total à caixa de e-mail após 72Hrs 
Horário de abertura desta mensagem de aviso.

Obrigado,
Yahoo! Administradores",1
1561,"



AGORA, A NET ESTÁ NA CLARO.
CONFIRA A SUA FATURA DIGITAL
<NOME>
Você está recebendo em segurança a sua fatura Claro net.

Nome do cliente:
<NOME>

Código de barras:
<CÓDIGO>
Vencimento:
<DATA>
Total a pagar	<VALOR_MONETÁRIO>
Acesse sua fatura
Fique atento: Apartir de agora você passará a receber sua fatura
através do e-mail: faturadigital@minhaclaro.com.br
	Para visualizar sua conta, é necessário que você acesse pelo botão seguramente a Claro residencial. Caso não tenha interesse, clique aqui e faça a vizualização imediata da sua fatura.
Código de barras anexado neste e-mail para mais tranquilidade e
segurança nos seus pagamentos, além de outros benefícios..
Desconto de até
R$ XX,XX por mês
na sua fatura.*	Pagamento sempre
em dia, sem precisar
ir ao banco.
Acesse sua fatura
Mantenha suas informações cadastrais sempre atualizadas através do Minha Claro residencial.
Para receber com sucesso o e-mail da sua fatura digital Claro net é importante que adicione nosso
remetente faturadigital@minhaclaro.com.br para a sua lista de contatos.

*Tráfego isento na rede da operadora Claro. Não responda este e-mail. Esta é uma mensagem gerada automaticamente. Para enviar seus comentários, clique aqui e fale conosco. Para entrar em contato com a Central de Relacionamento Claro, ligue 10621.",1
1562,"


Evite o bloqueio do seu serviço. Informamos que o pagamento da sua fatura ainda não consta no nosso sistema.

Se o seu sinal já está bloqueado, realize o pagamento desta fatura, e seu sinal será reabilitado em até 24h.

E para sua comodidade anexamos o PDF da 2ª via de sua fatura.

 
Data de vencimento:<DATA>
Valor:<VALOR_MONETÁRIO>
Email: <E-MAIL>
Código de barras:<CÓDIGO>



Utilize o código de barras acima, ou baixe o PDF para efetuar o pagamento da fatura em caixas eletrônicos, Internet Banking ou pelo atendimento telefônico do seu banco.",1
