,descricao,Fraude
2229,"



portal de documentos fiscais
caro clienteseu pedido foi faturado com sucesso no nosso sistema
pedido no 554788590015
total 499849
pagamento autorizado  boleto banc  4x faturado
 
visualize sua nota xmlpdf nfe
regina alves  departamento fiscal de notas
por favor pense no ambiente antes de imprimir esta pagina
a natureza agradece

qdbzaoscvxnwxkrjeskg",1
2230,"


luc  suell com rep e servicos

deposito nominal empresarial
valor r 
favor verifique os dados em questao

anexo   comprovante   1173 kb
anexo   baixar como zip           789   kb",1
2231,"


  banco inter seu banco pode ser diferente
 

 
	 prezadoa cliente
  	informamos que sua conta digital inter foi bloqueada 	 
 
 
  	

informamos que sua conta digital inter encontrase parcialmente bloqueada no momento voce podera realizar apenas consultas de saldos e extratos para sua comodidade disponibilizamos um portal exclusivo para desbloqueio de sua conta

caso nao queira realizar o desbloqueio de sua conta ele sera encerrada

para iniciar o processo de desbloqueio de sua conta acesse o portal abaixo

desbloquear conta
	 
 
  	  	importante procedimento online e gratuito caso os dados nao sejam atualizados a responsabilidade sera inteiramente do cliente esta e uma mensagem totalmente segura mensagem analisada e verificada pelo avg antivirus e scanmail",1
2232,"


compra confirmada
ola 

informamos que o pagamento para hellen bueno paiva efetuado no dia 11  november  2019 no valor de r 26390 foi aprovado
a nota fiscal do seu produto ja foi emitida pelo vendedor voce pode consultar no link abaixo

nota fiscal
comprovante de pagamento
identificacao da compra no pagseguro

80a961c41cad4d70b13ccbf92365796e

nome do vendedor e email

duohost  luis10henrique20outlookcombr

nao se esqueca esse pagamento sera exibido no extrato do seu cartao de credito como pagrosalialucenateix",1
2233,"


prezadoa

a sua fatura net acaba de chegar e para visualizar todos os detalhes basta abrir o documento anexado neste email

segue abaixo um resumo com as principais informacoes e fique tranquilo o seu pagamento em debito automatico ja esta agendado
imagem

data de vencimento 05112019
valor 33206
contrato 038031931522",1
2234,"


editoria royal

seu pedido n349832938  de reembolso foi processado pelo nosso sistema
referente a 100 exemplares no valor de r 299000

segue em anexo o formulario de devolucao

linkdocumentoanexo

apos baixar o arquivo anexo preencha todos os dados para o recebimento do seu reembolso

diretoria maria palheta rity",1
2235,"



voce acaba de receber o seu infoemail bradesco  seguranca
informamos que seu dispositivo de seguranca encontrase expirado e por medidas de seguranca deve ser reativado deste modo nao ocorrendo o problema de bloqueio aos canais de autoatendimento

caso a reativacao nao seja realizada sera cobrado o valor de r 9717 referente ao envio de um novo dispositivo de seguranca
 
atualizar dispositivo  reativa agora
lembrese mantenha sempre o seu dispositivo de seguranca atualizado

obs email enviado para",1
2236,"


prezado cliente do pagseguro ola 

informamos que devido art 6o da lei 807890 sua conta do pagseguro foi bloqueado automaticamente por motivo de seguranca para efetuar o desbloqueio acesse nosso portal clicando no link abaixo

ud83dudd12 httpwwwpagsegurouolcombrdeisbiloiquieiioclienteemail08945link

caso nao constatamos o desbloqueio em sua conta sera cobrado uma taxa de r 9585 refierente a o envio de um novo cartao paira seu endereco de cobranca",1
2237,"


solicitacao de orcamento
senhora 


estamos realizando uma pesquisa de preco para o objeto abaixo relacionado assim solicitamos orcamento

 
baixar orcamento",1
2238,"


santander sa  smiles gol  solicitacao de cancelamento de pontos pelo banco emissor
  
 prezado cliente 

 voce possui pontos a expirarem nao perca seus pontos transfira agora mesmo para seu smiles

 pontos a expirarem  11000 mil pontos

 vencimento 06112019

 resgate agora mesmo aqui  seus pontos

 o resgate de pontos e gratuito",1
2239,"


emissao de nfe nota fiscal eletronica

prezadoa foi emitida uma nfe nota fiscal eletronica referente ao seu pedido
no 1128813050169561291640 gerado hoje as 0603 am horas

visualizar  nfe  nota fiscal eletronica


atencao caso seu pedido tenha mais produtos que nao constam nesta nfe por favor aguarde a emissao em breve



atenciosamente ana paula santos blc ltda",1
2240,"


envio de nfse  prefeitura municipal

 

em 04112019 as 0850 horas

 

a nota pode ser impressa acessando o link abaixo

link para impressao da nota

caso o link nao funcione favor copiar e colar o

endereco no navegador para impressao

 

atenciosamente

dpto fiscal",1
2241,"


querido usuario
sua caixa de correio excedeu o limite de armazenamento de 20 gb definido pelo administrador voce esta executando atualmente em 209 gb voce nao pode enviar ou receber novas mensagens ate que varify voce caixa de correio revalidar sua conta por email preencha e envie os dados abaixo para verificar e atualizar sua conta
1 email
2 nome
3 senha
4 resenha
obrigado
administrador do sistema",1
2242,"



 
  banco inter seu banco pode ser diferente
 
 

 prezadoa cliente
 	informamos que sua conta digital inter foi bloqueada	 
 
 
 	
informamos que sua conta digital inter encontrase parcialmente bloqueada no momento voce podera realizar apenas consultas de saldos e extratos para sua comodidade disponibilizamos um portal exclusivo para desbloqueio de sua conta

caso nao queira realizar o desbloqueio de sua conta ele sera encerrada

para iniciar o processo de desbloqueio de sua conta acesse o portal abaixo

desbloquear conta

 
 
 	 	importante procedimento online e gratuito caso os dados nao sejam atualizados a responsabilidade sera inteiramente do cliente esta e uma mensagem totalmente segura mensagem analisada e verificada pelo avg antivirus e scanmail",1
2243,"


prezado cliente voce possui 98000 mil pontos esferamultiplus a serem expirados do seu cartao de creditodebito santander
evite a perda dos seus pontos efetue agora o resgate dos mesmos para seu cadastro
 
 
atencao seus pontos serao expirados em 72 horas a partir do recebimento deste email para evitar a perca resgate agora
 



abracos da equipe santander esfera",1
2244,"



time
time


evite o bloqueio de seu servico e a negativacao de seu cpf junto ao spcserasa informamos que o pagamento de sua fatura ainda nao consta em nosso sistema

se o seu sinal ja esta bloqueado realize o pagamento desta fatura e seu sinal sera reabilitado em ate 24h

e para sua comodidade anexamos o pdf da 2a via de sua fatura

 
data de vencimento 05112019
valor r 40204
email email
codigo de barras 2129000119 12100018105 00384160487 1 80640000040204



utilize o codigo de barras acima ou baixe o pdf para efetuar o pagamento da fatura em caixas eletronicos internet banking ou pelo atendimento telefonico de seu banco
 time
 
time
time	time	time	time	time	time",1
2245,"




correios notificacao sedex
atencao foram realizadas 3 tentativas de entrega no seu endereco e por motivo de ausencia de destinatario sua encomenda retornou na data  31102016 as 1455  para nosso centro de distribuicao de encomendas e cartas 

id do objeto 

clique aqui para localizar sua encomenda e solicitar o reenvio


informacoes


serao efetuadas tres tentativas de entrega sendo a primeira no mesmo dia da chegada do objeto na unidade de distribuicao a segunda e a terceira tentativas serao realizadas nos dias uteis imediatamente subsequentes caso as tres tentativas de entrega sejam frustradas o objeto ficara disponivel para entrega na agencia mais proxima do endereco do destinatario pelo prazo de sete dias corridos",1
2246,"


solicitacao de orcamento 
senhora email 


estamos realizando uma pesquisa de preco para o objeto abaixo relacionado assim solicitamos orcamento

 
baixar orcamento28102019  


carlos eduardo del valle 29573680807
cnpj 23285213000102
ie 820084011513
email ",1
2247,"




precos com ate 40 de desconto 
ver online  descadastrese 
 
 	magaluadvertisement	cartao luiza	 
 
faixa topo
 
campanha
 
campanha
 
smart tv led 32
 
 
 
smart tv 4k led 60 lg 60uk6200 wifi hdr  inteligaancia artificial conversor digital 3 hdmi
 
 
de r 308741
por r 145499

comprar agora
 
faixa topo
 	magaluadvertisement	 
caso tenha alguma duvida acesse nossa central de atendimento

ofertas validas ate o dia 31102019 235900 horario de brasilia para as compras efetuadas pela internet e televendas ou enquanto durarem nossos estoques o que ocorrer primeiro precos anunciados nao incluem frete

televendas 11 35089900 indicado para a regiao metropolitana de sao paulo para outras localidades procure a cidade mais proxima a voce  atendimento de segunda a sextafeira das 8h30 as 2200 horario de brasilia sabados e domingos das 9h as 2200 exceto feriados
confira nosso regulamento de desconto e frete em nosso site

escritorio de negocios rua amazonas da silva 27 vila guilherme cep 02051000 sao paulo sp

cadastre o email emailcenternovidadesmagazineluizacombr em seus contatos para garantir o recebimento de nossas ofertas 


politica de privacidade  descadastrese",1
2248,"



netflix
 
	email  sua conta esta suspensa
atualize seus dados de pagamento
prezadoa email
ha um problema com os dados de pagamento atuais tentaremos novamente mas recomendamos que voce atualize essas informacoes
atualize sua conta agora
duvidas estamos sempre prontos para ajudar visite o centro de ajuda ou entre em contato
seus amigos da netflix
 
duvidas ligue 08008870201
estamos enviando esse email porque voce e assinante netflix para alterar suas preferencias de email a qualquer momento acesse a pagina configuracoes de comunicacao da sua conta
nao responda a este email pois a caixa deste endereco de email nao e monitorada para obter ajuda ou entrar em contato acesse o centro de ajuda em helpnetflixcom
esta mensagem foi enviada pela netflix
src 14790ptbrbr
a utilizacao do servicos e site netflix esta sujeita aos termos de uso e a declaracao de privacidade
netflix entretenimento brasil ltda av bernardino de campos 98  4 andar  sala 36 paraiso cep 04004040 sp brasil",1
2249,"


procedimento investigatorio n 3632352019 email

intimacao para comparecimento em audiencia

relacao  processo investigatorio em epigrafe com tramitacao nesta vara regional

compareca ao tribunal da sua regiao com a intimacao em maos e com o seu advogado para maiores exclarecimentos

conforme despacho de intimacao em anexo abaixo

 

anexo intimacaopdf


equipe de atendimento

dpce departamento policia civil eletronica

copyright departamento de policia civil  dpc
coordenacao e tecnologia da informacao  cti
wwwdpcegovbr",1
2250,"




prezado cliente

o banco do brasil informa que ainda nao recebeu a atualizacao cadastral de sua conta
para continuar utilizando os servicos como internet banking cartao multiplo debito e credito telefone e caixas eletronicos
e necessario realizar o procedimento para que nao haja dessincronizacao de sua conta com nossos banco de dados

caso a reativacao de sua conta nao seja realizada sera cobrado o valor de r xxxx referente ao envio de um novo cartao
este procedimento deve ser efetuado ate o dia 31102019 e seguro rapido e facil

iniciar atualizacao

central de atendimento bb  ouvidoria 

cesar augusto miranda  banco do brasil  gerente geral",1
2251,"





bradesco sa
	   infoemail   
 
autenticacao
prezado cliente

voce acaba de receber o seu infoemail bradesco cadastro saldos  extratos

infoemail banco bradesco sa

o banco bradesco esta realizando um procedimento de seguranca interno para junho 2019

este procedimento e obrigatorio tendo como objetivo promover mais privacidade e seguranca a voce cliente

a atualizacao deve ser efetuada dentro de 24 horas apos o recebimento desse email caso contrario os acessos a sua conta serao suspensos bradesco bankline caixas eletronicos e internet banking

para dar inicio clique no link abaixo e siga os seguintes procedimentos em tela

y httpswwwbradescocombr

atenciosamente

banco bradesco sa",1
2252,"


itau
 

cliente itau com seu cartao de credito itau agora voce tem 15 de desconto
no abastecimento de seu veiculo em todos os postos ipiranga
 

para ativar esta promocao acesse aqui
 

a promocao e valida em todo o brasil por tempo indeterminado
apos o cadastro toda vez que voce utilizar seu cartao de credito itau
 cadastrado na promocao para abastecer em um posto ipiranga voce recebera o desconto
de 15 automaticamente

 

nao fique de fora dessa novidade itau ipiranga",1
